month,opeid,md_earn_wne_p10.reported.earnings,medianEarn,index_std,untreated,treated
2013-03-01,195500,34400,0,0.47613067328684056,FALSE,FALSE
2013-03-01,195800,36800,0,-0.518741104435855,FALSE,FALSE
2013-03-01,195900,32100,0,-0.4212348764087756,FALSE,FALSE
2013-03-01,196000,40000,0,-0.1797315517510181,FALSE,FALSE
2013-03-01,196100,45000,1,0.5946697493249448,TRUE,FALSE
2013-03-01,196200,33300,0,-0.09440444575087244,FALSE,FALSE
2013-03-01,198000,30400,0,-0.5141801092324649,FALSE,FALSE
2013-03-01,198700,41100,0,0.09416109604960576,FALSE,FALSE
2013-03-01,198900,41500,0,0.2921552904534872,FALSE,FALSE
2013-03-01,199900,37700,0,5.944544439919602,FALSE,FALSE
2013-03-01,200100,45800,1,0.09770977729842945,TRUE,FALSE
2013-03-01,200200,34600,0,0.32447528180214835,FALSE,FALSE
2013-03-01,200300,39300,0,-0.03126325389713254,FALSE,FALSE
2013-03-01,201500,38400,0,1.192246455850692,FALSE,FALSE
2013-03-01,202000,35700,0,0.2274266711619882,FALSE,FALSE
2013-03-01,202400,35400,0,-0.34350080595540566,FALSE,FALSE
2013-03-01,202500,31600,0,-0.2367615105059252,FALSE,FALSE
2013-03-01,202600,29000,0,0.36860013459790775,FALSE,FALSE
2013-03-01,202900,52400,1,0.2835688793681556,TRUE,FALSE
2013-03-01,203100,37900,0,-0.8444836374578037,FALSE,FALSE
2013-03-01,203200,46500,1,0.6008602621162289,TRUE,FALSE
2013-03-01,203300,27200,0,-0.11457087066476063,FALSE,FALSE
2013-03-01,203600,53500,1,1.2580398465538654,TRUE,FALSE
2013-03-01,203800,54800,1,1.4457807597266288,TRUE,FALSE
2013-03-01,203900,53000,1,0.22406280313000262,TRUE,FALSE
2013-03-01,204000,33200,0,0.7809421769321202,FALSE,FALSE
2013-03-01,204100,31200,0,0.3694381370429676,FALSE,FALSE
2013-03-01,205000,44800,1,0.1535584303456755,TRUE,FALSE
2013-03-01,205200,36600,0,-0.3126747058754145,FALSE,FALSE
2013-03-01,205300,38700,0,0.21507478022564366,FALSE,FALSE
2013-03-01,205400,36500,0,1.412712564730374,FALSE,FALSE
2013-03-01,205500,27000,0,-0.2723364718556522,FALSE,FALSE
2013-03-01,206200,47000,1,0.4367447292535046,TRUE,FALSE
2013-03-01,206700,46800,1,0.675797533040333,TRUE,FALSE
2013-03-01,206800,37600,0,0.5972781964672708,FALSE,FALSE
2013-03-01,209500,48200,1,0.30938999636842773,TRUE,FALSE
2013-03-01,209900,49500,1,0.6758623493181815,TRUE,FALSE
2013-03-01,210200,58000,1,0.8402048156143261,TRUE,FALSE
2013-03-01,210300,59100,1,0.09523982719721767,TRUE,FALSE
2013-03-01,210400,80400,1,0.3852883332255733,TRUE,FALSE
2013-03-01,210500,53500,1,0.4799910330442142,TRUE,FALSE
2013-03-01,210600,37800,0,0.3353190599010277,FALSE,FALSE
2013-03-01,210700,51400,1,0.7915786380152813,TRUE,FALSE
2013-03-01,210800,48300,1,0.7509287430779602,TRUE,FALSE
2013-03-01,211400,42400,1,1.4823458134788021,TRUE,FALSE
2013-03-01,211500,56800,1,1.7390970294934043,TRUE,FALSE
2013-03-01,211700,42400,1,0.5780700526717358,TRUE,FALSE
2013-03-01,211800,52800,1,0.6146014724820389,TRUE,FALSE
2013-03-01,212100,85500,1,0.9278684931464221,TRUE,FALSE
2013-03-01,212200,41900,1,-0.4525750509064671,TRUE,FALSE
2013-03-01,212300,35800,0,0.7747669137624469,FALSE,FALSE
2013-03-01,212400,74900,1,0.7412389736370738,TRUE,FALSE
2013-03-01,212600,30300,0,2.02541535539234,FALSE,FALSE
2013-03-01,212800,67000,1,1.1927706582293545,TRUE,FALSE
2013-03-01,212900,27500,0,0.5154801806534819,FALSE,FALSE
2013-03-01,213000,60600,1,0.7750420182529106,TRUE,FALSE
2013-03-01,213300,58800,1,0.3084206368204731,TRUE,FALSE
2013-03-01,213900,44100,1,0.13676127148506584,TRUE,FALSE
2013-03-01,214000,43700,1,1.1342491641821668,TRUE,FALSE
2013-03-01,214100,63700,1,0.5694239181501681,TRUE,FALSE
2013-03-01,214300,43600,1,0.07001586032845736,TRUE,FALSE
2013-03-01,216100,48900,1,1.5400390936629913,TRUE,FALSE
2013-03-01,218300,41500,0,0.8221635188203293,FALSE,FALSE
2013-03-01,218900,43300,1,-0.022787564281009292,TRUE,FALSE
2013-03-01,219000,43700,1,0.3061773377080126,TRUE,FALSE
2013-03-01,219400,29500,0,2.0646089713227926,FALSE,FALSE
2013-03-01,220800,51400,1,0.4376350736496333,TRUE,FALSE
2013-03-01,220900,42700,1,1.3688926657603568,TRUE,FALSE
2013-03-01,221000,44800,1,0.8233499626646601,TRUE,FALSE
2013-03-01,221100,45100,1,0.9210517348013689,TRUE,FALSE
2013-03-01,221700,58800,1,0.9547312484784047,TRUE,FALSE
2013-03-01,221800,49900,1,1.2405917653258651,TRUE,FALSE
2013-03-01,221900,67800,1,1.8564254805286664,TRUE,FALSE
2013-03-01,222100,49600,1,0.8766399362529639,TRUE,FALSE
2013-03-01,222200,45800,1,1.2115270150463213,TRUE,FALSE
2013-03-01,222400,56700,1,1.0005270567880473,TRUE,FALSE
2013-03-01,222500,54600,1,1.489569455699117,TRUE,FALSE
2013-03-01,222600,55100,1,0.24459852807950672,TRUE,FALSE
2013-03-01,222800,36400,0,1.1759133170245626,FALSE,FALSE
2013-03-01,222900,58100,1,0.544158008350951,TRUE,FALSE
2013-03-01,223300,77600,1,0.393487216252979,TRUE,FALSE
2013-03-01,223400,36500,0,-0.32975402655065394,FALSE,FALSE
2013-03-01,223500,45100,1,-0.4090135858258204,TRUE,FALSE
2013-03-01,223600,44700,1,-0.44387983803293485,TRUE,FALSE
2013-03-01,223800,36000,0,0.3509861115621498,FALSE,FALSE
2013-03-01,224100,40900,0,0.5947764797013746,FALSE,FALSE
2013-03-01,224300,40000,0,0.4825688960602352,FALSE,FALSE
2013-03-01,224600,50500,1,-0.052132508077314205,TRUE,FALSE
2013-03-01,224700,39000,0,-0.3399386651535594,FALSE,FALSE
2013-03-01,224900,29900,0,-0.1358757158981711,FALSE,FALSE
2013-03-01,226600,35600,0,2.157719312313356,FALSE,FALSE
2013-03-01,231600,38100,0,-0.10386849878645527,FALSE,FALSE
2013-03-01,231800,40400,0,0.866621499285654,FALSE,FALSE
2013-03-01,232300,42200,1,1.638496515836942,TRUE,FALSE
2013-03-01,232500,57900,1,1.0500942492975982,TRUE,FALSE
2013-03-01,232600,47400,1,0.8798273378643616,TRUE,FALSE
2013-03-01,232700,40100,0,0.5763569617350438,FALSE,FALSE
2013-03-01,232900,41500,0,0.873382993655455,FALSE,FALSE
2013-03-01,233000,42700,1,0.44914032858212627,TRUE,FALSE
2013-03-01,233400,44800,1,0.3164955893151921,TRUE,FALSE
2013-03-01,233600,37300,0,0.0036504901903331812,FALSE,FALSE
2013-03-01,233700,34000,0,0.4022730660958961,FALSE,FALSE
2013-03-01,234000,46100,1,1.5321993104737208,TRUE,FALSE
2013-03-01,234100,47600,1,-0.6706549754829914,TRUE,FALSE
2013-03-01,234200,45300,1,0.046612814178802704,TRUE,FALSE
2013-03-01,234300,47500,1,1.140026134411929,TRUE,FALSE
2013-03-01,234600,41200,0,-0.7128423160877191,FALSE,FALSE
2013-03-01,234700,45300,1,0.8395929138073119,TRUE,FALSE
2013-03-01,236600,27900,0,0.1615059597545159,FALSE,FALSE
2013-03-01,237100,35300,0,-1.8633959618440095,FALSE,FALSE
2013-03-01,237500,35600,0,0.48193308616741004,FALSE,FALSE
2013-03-01,238200,44800,1,-0.5279293325159641,TRUE,FALSE
